#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:9
qaD~*=.lj(	GRKD-Tegaki	GRKD-Tegaki::1段	絹	きぬ	[sound:絹 きぬ.mp3]	蚕から取れる高級な繊維		
g_Yv0A+}l!	GRKD-Tegaki	GRKD-Tegaki::1段	盛ん	さかん	[sound:盛ん さかん.mp3]	勢いが良く活発な様子		
JEI=i{?U[f	GRKD-Tegaki	GRKD-Tegaki::1段	伴侶	はんりょ	[sound:伴侶 はんりょ.mp3]	人生を共にする相手		
J>m5pfH>r[	GRKD-Tegaki	GRKD-Tegaki::1段	卑劣	ひれつ	[sound:卑劣 ひれつ.mp3]	手段を選ばない卑怯な様子		
j{7``^XtaH	GRKD-Tegaki	GRKD-Tegaki::1段	同居	どうきょ	[sound:同居 どうきょ.mp3]	同じ家に一緒に住む		
zQ<<9L@Fjl	GRKD-Tegaki	GRKD-Tegaki::1段	崇める	あがめる	[sound:崇める あがめる.mp3]	神のようにあがめ尊ぶ		
q$O?.e.5:s	GRKD-Tegaki	GRKD-Tegaki::1段	頭を垂れる	こうべをたれる	[sound:頭を垂れる こうべをたれる.mp3]	敬意を表しうつむく仕草		
f*G4we:7Co	GRKD-Tegaki	GRKD-Tegaki::1段	大樹	たいじゅ	[sound:大樹 たいじゅ.mp3]	大きく育った立派な木		
dX72hzH()V	GRKD-Tegaki	GRKD-Tegaki::1段	侍	さむらい	[sound:侍 さむらい.mp3]	武士と呼ばれた戦士階級		
iAk(8Hb^$_	GRKD-Tegaki	GRKD-Tegaki::1段	映える	はえる	[sound:映える はえる.mp3]	美しく際立って見える		
qtA4y1e?ab	GRKD-Tegaki	GRKD-Tegaki::1段	肩越し	かたごし	[sound:肩越し かたごし.mp3]	肩の向こう側から		
t9Er&-%sOY	GRKD-Tegaki	GRKD-Tegaki::1段	凍える	こごえる	[sound:凍える こごえる.mp3]	極度の寒さで体が冷える		
FE~&Ig:pgU	GRKD-Tegaki	GRKD-Tegaki::1段	欺く	あざむく	[sound:欺く あざむく.mp3]	嘘をついて騙す		
MQ+BpXW>a:	GRKD-Tegaki	GRKD-Tegaki::1段	印刷	いんさつ	[sound:印刷 いんさつ.mp3]	紙に文字や絵を写し取る		
Arn%{/>sG4	GRKD-Tegaki	GRKD-Tegaki::1段	木陰	こかげ	[sound:木陰 こかげ.mp3]	木の下の日陰の場所		
zDA$qu4EB,	GRKD-Tegaki	GRKD-Tegaki::1段	梅	うめ	[sound:梅 うめ.mp3]	春先に咲く香りの良い花		
]t}.7?)6n	GRKD-Tegaki	GRKD-Tegaki::1段	請け負う	うけおう	[sound:請け負う うけおう.mp3]	仕事を引き受ける		
MU*-}xa4J5	GRKD-Tegaki	GRKD-Tegaki::1段	新品	しんぴん	[sound:新品 しんぴん.mp3]	まだ一度も使われていない		
l~qG?(7UbM	GRKD-Tegaki	GRKD-Tegaki::1段	山積み	やまづみ	[sound:山積み やまづみ.mp3]	山のように積み重なる		
F08*qpJ2~>	GRKD-Tegaki	GRKD-Tegaki::1段	淫ら	みだら	[sound:淫ら みだら.mp3]	REVIEW_NEEDED		
oA9DO|octy	GRKD-Tegaki	GRKD-Tegaki::1段	灯	あかり	[sound:灯 あかり.mp3]	暗闇を照らす光り		
Ff28@ltXjV	GRKD-Tegaki	GRKD-Tegaki::1段	郊外	こうがい	[sound:郊外 こうがい.mp3]	街の外れの地域		
y=!]WgTPRZ	GRKD-Tegaki	GRKD-Tegaki::1段	一目瞭然	いちもくりょうぜん	[sound:一目瞭然 いちもくりょうぜん.mp3]	一目見ればはっきり分かる		
"h<p#VPw.-("	GRKD-Tegaki	GRKD-Tegaki::1段	酔っ払う	よっぱらう	[sound:酔っ払う よっぱらう.mp3]	酒に酔って正常でなくなる		
fbr=-~!wOS	GRKD-Tegaki	GRKD-Tegaki::1段	苛烈	かれつ	[sound:苛烈 かれつ.mp3]	非常に厳しく激しい様子		
qgPAc^[2UQ	GRKD-Tegaki	GRKD-Tegaki::1段	格好良い	かっこいい	[sound:格好良い かっこいい.mp3]	見た目や態度が魅力的		
q|_ZWb@_i}	GRKD-Tegaki	GRKD-Tegaki::1段	畏まる	かしこまる	[sound:畏まる かしこまる.mp3]	丁寧な態度で控えめになる		
IXA+;jWi7t	GRKD-Tegaki	GRKD-Tegaki::1段	峰	みね	[sound:峰 みね.mp3]	山の一番高い頂上部分		
"NP4P#Dhc?}"	GRKD-Tegaki	GRKD-Tegaki::1段	突っ走る	つっぱしる	[sound:突っ走る つっぱしる.mp3]	勢いよく一直線に進む		
xmq!WS;4+b	GRKD-Tegaki	GRKD-Tegaki::1段	幼稚園	ようちえん	[sound:幼稚園 ようちえん.mp3]	小学校入学前に通う教育施設		
rq/S*TwDda	GRKD-Tegaki	GRKD-Tegaki::1段	野暮	やぼ	[sound:野暮 やぼ.mp3]	洗練されておらず垢抜けない		
x=c$At*YvZ	GRKD-Tegaki	GRKD-Tegaki::1段	思しき	おぼしき	[sound:思しき おぼしき.mp3]	〜のように見える。推測表現		
eBl?y.7ynA	GRKD-Tegaki	GRKD-Tegaki::1段	私ども	わたくしども	[sound:私ども わたくしども.mp3]	自分のことを謙って言う		
OnmI~2l$kl	GRKD-Tegaki	GRKD-Tegaki::1段	奮い立つ	ふるいたつ	[sound:奮い立つ ふるいたつ.mp3]	勇気や意欲が湧き上がる		
lw!lk!01.p	GRKD-Tegaki	GRKD-Tegaki::1段	お節介	おせっかい	[sound:お節介 おせっかい.mp3]	余計なお世話を焼くこと		
jx]7ffQLa2	GRKD-Tegaki	GRKD-Tegaki::1段	吹雪	ふぶき	[sound:吹雪 ふぶき.mp3]	強い風で雪が舞う現象		
Kdc)4kKVch	GRKD-Tegaki	GRKD-Tegaki::1段	街灯	がいとう	[sound:街灯 がいとう.mp3]	道路を照らすための灯り		
L2*,w~!dkV	GRKD-Tegaki	GRKD-Tegaki::1段	拘る	かかわる	[sound:拘る かかわる.mp3]	ある一点にこだわり過ぎる		
FgW8kKhV4!	GRKD-Tegaki	GRKD-Tegaki::1段	診る	みる	[sound:診る みる.mp3]	患者を調べて状態を判断		
oVC:|*|Cj)	GRKD-Tegaki	GRKD-Tegaki::1段	名残	なごり	[sound:名残 なごり.mp3]	過ぎ去ったものの余韻		
Hy<XUafB^j	GRKD-Tegaki	GRKD-Tegaki::1段	隠れ家	かくれが	[sound:隠れ家 かくれが.mp3]	秘密の避難所		
gz}b]4l~zh	GRKD-Tegaki	GRKD-Tegaki::1段	暴露	ばくろ	[sound:暴露 ばくろ.mp3]	秘密を外部に明かす		
F|,JGI0NRr	GRKD-Tegaki	GRKD-Tegaki::1段	取り柄	とりえ	[sound:取り柄 とりえ.mp3]	その人の優れた長所		
n([-;}.W!@	GRKD-Tegaki	GRKD-Tegaki::1段	摂取	せっしゅ	[sound:摂取 せっしゅ.mp3]	栄養などを体内に取り入れる		
nB9Wp-;Y|x	GRKD-Tegaki	GRKD-Tegaki::1段	皇	すめ	[sound:皇 すめ.mp3]	国の象徴であり君主		
qw.&_/7t4v	GRKD-Tegaki	GRKD-Tegaki::1段	水泳	すいえい	[sound:水泳 すいえい.mp3]	水中を泳ぐスポーツ		
jB,@Jw}&g&	GRKD-Tegaki	GRKD-Tegaki::1段	朽ちる	くちる	[sound:朽ちる くちる.mp3]	長い年月で徐々に傷む		
)K}oBX`x8	GRKD-Tegaki	GRKD-Tegaki::1段	柔軟	じゅうなん	[sound:柔軟 じゅうなん.mp3]	硬くなくしなやかな様子		
E=>66?P<*2	GRKD-Tegaki	GRKD-Tegaki::1段	諸々	もろもろ	[sound:諸々 もろもろ.mp3]	様々な物事のすべて		
z5ptp!HUvd	GRKD-Tegaki	GRKD-Tegaki::1段	斜面	しゃめん	[sound:斜面 しゃめん.mp3]	傾斜のある地面		
y$]<^k;:=4	GRKD-Tegaki	GRKD-Tegaki::1段	質素	しっそ	[sound:質素 しっそ.mp3]	贅沢をせず簡素な暮らし		
n3N1/x7tJ5	GRKD-Tegaki	GRKD-Tegaki::1段	大仰	おおぎょう	[sound:大仰 おおぎょう.mp3]	大げさでわざとらしい様子		
"f>@Mp#50bC"	GRKD-Tegaki	GRKD-Tegaki::1段	爪先	つまさき	[sound:爪先 つまさき.mp3]	足の指の先端部分		
DfZ>b3c@8E	GRKD-Tegaki	GRKD-Tegaki::1段	宛	あて	[sound:宛 あて.mp3]	送り先の名前や所在地		
D]m=c0_>^Y	GRKD-Tegaki	GRKD-Tegaki::1段	災い	わざわい	[sound:災い わざわい.mp3]	不幸や悪い出来事		
n81MS5jXe0	GRKD-Tegaki	GRKD-Tegaki::1段	千切れる	ちぎれる	[sound:千切れる ちぎれる.mp3]	細かく裂けて離れる		
j0ZRHl9$?v	GRKD-Tegaki	GRKD-Tegaki::1段	説く	とく	[sound:説く とく.mp3]	分かりやすく説明する		
r>2q/iA!2i	GRKD-Tegaki	GRKD-Tegaki::1段	恒例	こうれい	[sound:恒例 こうれい.mp3]	毎年同じように行う行事		
q*4hODDY&}	GRKD-Tegaki	GRKD-Tegaki::1段	切羽詰まる	せっぱつまる	[sound:切羽詰まる せっぱつまる.mp3]	追い詰められて余裕がない		
r6|Js7c,4=	GRKD-Tegaki	GRKD-Tegaki::1段	停まる	とまる	[sound:停まる とまる.mp3]	動いていたものが静止する		
"ewT#r1$/M{"	GRKD-Tegaki	GRKD-Tegaki::1段	概ね	おおむね	[sound:概ね おおむね.mp3]	だいたい。おおよそ		
dnLw[>FJsq	GRKD-Tegaki	GRKD-Tegaki::1段	貯金	ちょきん	[sound:貯金 ちょきん.mp3]	お金を銀行に預ける		
GE5B?:vML	GRKD-Tegaki	GRKD-Tegaki::1段	手強い	てごわい	[sound:手強い てごわい.mp3]	簡単には勝てない相手		
C4Ub:si{Y4	GRKD-Tegaki	GRKD-Tegaki::1段	寄付	きふ	[sound:寄付 きふ.mp3]	公益のために金品を贈る		
E[&i=E.d;I	GRKD-Tegaki	GRKD-Tegaki::1段	叱責	しっせき	[sound:叱責 しっせき.mp3]	厳しく叱り咎める		
A=-dg?sgQ[	GRKD-Tegaki	GRKD-Tegaki::1段	気に病む	きにやむ	[sound:気に病む きにやむ.mp3]	心配して苦しく思う		
FT!ctMuK~%	GRKD-Tegaki	GRKD-Tegaki::1段	多忙	たぼう	[sound:多忙 たぼう.mp3]	やる事が多くて忙しい		
A}=X!CmEQ3	GRKD-Tegaki	GRKD-Tegaki::1段	性癖	せいへき	[sound:性癖 せいへき.mp3]	REVIEW_NEEDED		
d:pQk|Pdbd	GRKD-Tegaki	GRKD-Tegaki::1段	鉛	なまり	[sound:鉛 なまり.mp3]	重くて柔らかい灰色の金属		
H70$F<[CsB	GRKD-Tegaki	GRKD-Tegaki::1段	目障り	めざわり	[sound:目障り めざわり.mp3]	視界に入って不快なもの		
KMsHdX.sKr	GRKD-Tegaki	GRKD-Tegaki::1段	葬式	そうしき	[sound:葬式 そうしき.mp3]	亡くなった人のための儀式		
E2&+MDr9sO	GRKD-Tegaki	GRKD-Tegaki::1段	開拓	かいたく	[sound:開拓 かいたく.mp3]	未開の地を切り開く		
Ig{d]Veo^y	GRKD-Tegaki	GRKD-Tegaki::1段	御免	ごめん	[sound:御免 ごめん.mp3]	謝罪や許可を求める言葉		
Ece5ze66%Q	GRKD-Tegaki	GRKD-Tegaki::1段	翻訳	ほんやく	[sound:翻訳 ほんやく.mp3]	別の言語に直すこと		
dV^Y:@%PlS	GRKD-Tegaki	GRKD-Tegaki::1段	尻餅をつく	しりもちをつく	[sound:尻餅をつく しりもちをつく.mp3]	滑って後ろに倒れ座り込む		
x%QT(a$dw>	GRKD-Tegaki	GRKD-Tegaki::1段	聴覚	ちょうかく	[sound:聴覚 ちょうかく.mp3]	音を聞き取る能力		
"l.0Ig#|rg9"	GRKD-Tegaki	GRKD-Tegaki::1段	色彩	しきさい	[sound:色彩 しきさい.mp3]	物の色合いや配色		
C245BZCb57	GRKD-Tegaki	GRKD-Tegaki::1段	雷鳴	らいめい	[sound:雷鳴 らいめい.mp3]	雷の轟く音		
K[@F9`.J16	GRKD-Tegaki	GRKD-Tegaki::1段	物好き	ものずき	[sound:物好き ものずき.mp3]	変わったことに興味を持つ		
I^m6jJp5ws	GRKD-Tegaki	GRKD-Tegaki::1段	成就	じょうじゅ	[sound:成就 じょうじゅ.mp3]	願いや目標が実現する		
ow=Ma[]q%n	GRKD-Tegaki	GRKD-Tegaki::1段	催促	さいそく	[sound:催促 さいそく.mp3]	早くするよう迫る		
"fOSC<ga#gE"	GRKD-Tegaki	GRKD-Tegaki::1段	即ち	すなわち	[sound:即ち すなわち.mp3]	言い換えると。すなわち		
DAa8lBur@s	GRKD-Tegaki	GRKD-Tegaki::1段	乗客	じょうきゃく	[sound:乗客 じょうきゃく.mp3]	交通機関を利用する客		
m%/s<0?<<x	GRKD-Tegaki	GRKD-Tegaki::1段	小細工	こざいく	[sound:小細工 こざいく.mp3]	目立たない程度のごまかし		
w}G,@D[@I*	GRKD-Tegaki	GRKD-Tegaki::1段	近辺	きんぺん	[sound:近辺 きんぺん.mp3]	その周辺の地域		
N%=COdf_*`	GRKD-Tegaki	GRKD-Tegaki::1段	稼働	かどう	[sound:稼働 かどう.mp3]	機械が実際に動いている		
e94FNPfd=+	GRKD-Tegaki	GRKD-Tegaki::1段	発砲	はっぽう	[sound:発砲 はっぽう.mp3]	銃を撃つ行為		
g6}J?s?r%R	GRKD-Tegaki	GRKD-Tegaki::1段	朱	しゅ	[sound:朱 しゅ.mp3]	やや黄みがかった鮮やかな赤		
pkDoeNKP=	GRKD-Tegaki	GRKD-Tegaki::1段	腐敗	ふはい	[sound:腐敗 ふはい.mp3]	有機物が腐って変質する		
lg@&s,PqF	GRKD-Tegaki	GRKD-Tegaki::1段	日間	ひあい	[sound:日間 ひあい.mp3]	日中互いに向き合う間柄		
tf.%al+W;9	GRKD-Tegaki	GRKD-Tegaki::1段	欠伸	あくび	[sound:欠伸 あくび.mp3]	眠い時に口から出る仕草		
h_l9k](<jX	GRKD-Tegaki	GRKD-Tegaki::1段	寛大	かんだい	[sound:寛大 かんだい.mp3]	心が広く細かい事を気にしない		
Cc]?dbh~]~	GRKD-Tegaki	GRKD-Tegaki::1段	腕時計	うでどけい	[sound:腕時計 うでどけい.mp3]	腕に巻く携帯用の時計		
f?3*cM<~D3	GRKD-Tegaki	GRKD-Tegaki::1段	慈しむ	いつくしむ	[sound:慈しむ いつくしむ.mp3]	深い愛情を持ってかわいがる		
$D/ZZaz>O	GRKD-Tegaki	GRKD-Tegaki::1段	還る	かえる	[sound:還る かえる.mp3]	元の場所や状態に戻る		
o8zj7&b(hW	GRKD-Tegaki	GRKD-Tegaki::1段	鉛筆	えんぴつ	[sound:鉛筆 えんぴつ.mp3]	芯で文字を書く筆記具		
m2jQH6+IDt	GRKD-Tegaki	GRKD-Tegaki::1段	真珠	しんじゅ	[sound:真珠 しんじゅ.mp3]	貝殻の中でできる宝石		
nsI,(~Y|zM	GRKD-Tegaki	GRKD-Tegaki::1段	図々しい	ずうずうしい	[sound:図々しい ずうずうしい.mp3]	厚かましく遠慮がない様子		
M,nYmhrWqg	GRKD-Tegaki	GRKD-Tegaki::1段	骨折	こっせつ	[sound:骨折 こっせつ.mp3]	骨が折れてしまう怪我		
K.@KH`HvL_	GRKD-Tegaki	GRKD-Tegaki::1段	税金	ぜいきん	[sound:税金 ぜいきん.mp3]	国に納めるお金		
CU40a3ReNn	GRKD-Tegaki	GRKD-Tegaki::1段	栄える	さかえる	[sound:栄える さかえる.mp3]	勢いが盛んで繁盛する		
CsOZ0u2A:J	GRKD-Tegaki	GRKD-Tegaki::1段	発つ	たつ	[sound:発つ たつ.mp3]	出発のために立ち去る		
TKp2We7[|	GRKD-Tegaki	GRKD-Tegaki::1段	鎮座	ちんざ	[sound:鎮座 ちんざ.mp3]	落ち着いて場所にいる		
b*D0eXu_/$	GRKD-Tegaki	GRKD-Tegaki::1段	彫る	ほる	[sound:彫る ほる.mp3]	刃物で削って形を作る		
r<rOSc$gK9	GRKD-Tegaki	GRKD-Tegaki::1段	軍服	ぐんぷく	[sound:軍服 ぐんぷく.mp3]	軍人が着る制服		
dRm*Z/}8C_	GRKD-Tegaki	GRKD-Tegaki::1段	騒々しい	そうぞうしい	[sound:騒々しい そうぞうしい.mp3]	うるさく落ち着かない		
"IS=`26.ls#"	GRKD-Tegaki	GRKD-Tegaki::1段	火種	ひだね	[sound:火種 ひだね.mp3]	争いなどの原因となるもの		
i&2u@qQME:	GRKD-Tegaki	GRKD-Tegaki::1段	焦らす	じらす	[sound:焦らす じらす.mp3]	じらせて待たせる		
A]4CWUkUXB	GRKD-Tegaki	GRKD-Tegaki::1段	扇	おうぎ	[sound:扇 おうぎ.mp3]	あおいで風を起こす道具		
D>|?dG`t[*	GRKD-Tegaki	GRKD-Tegaki::1段	奔流	ほんりゅう	[sound:奔流 ほんりゅう.mp3]	激しく流れる水流		
Q$utmq-|O/	GRKD-Tegaki	GRKD-Tegaki::1段	不謹慎	ふきんしん	[sound:不謹慎 ふきんしん.mp3]	軽率で慎みを欠く様子	989d8ed4-5a0a-11f1-9be3-00155d6b7ff9	
ri-u|mONsX	GRKD-Tegaki	GRKD-Tegaki::1段	私	わたし	[sound:私 わたし.mp3]	自分を指す代名詞	a21cc10c-5a0a-11f1-b458-00155d6b7ff9	
Qqi2{2oN%=	GRKD-Tegaki	GRKD-Tegaki::1段	言う	いう	[sound:言う いう.mp3]	口に出して伝える	915051f4-5a06-11f1-bdb4-00155d6b7ff9	
J5^Rk^B+*2	GRKD-Tegaki	GRKD-Tegaki::1段	思う	おもう	[sound:思う おもう.mp3]	頭の中で考える		
"NAS1JEc#8`"	GRKD-Tegaki	GRKD-Tegaki::1段	見る	みる	[sound:見る みる.mp3]	目を使って確かめる		
HLh<;YV>w:	GRKD-Tegaki	GRKD-Tegaki::1段	俺	おれ	[sound:俺 おれ.mp3]	男が使う強い自己表現		
CJMrt.iN:G	GRKD-Tegaki	GRKD-Tegaki::1段	行く	いく	[sound:行く いく.mp3]	ある場所へ向かう		
LR7/[;nx,N	GRKD-Tegaki	GRKD-Tegaki::1段	何	なに	[sound:何 なに.mp3]	不明な物事を尋ねる語		
K&h%X(co}_	GRKD-Tegaki	GRKD-Tegaki::1段	来る	くる	[sound:来る くる.mp3]	こちらに向かってくる		
Auq$sxJ%@{	GRKD-Tegaki	GRKD-Tegaki::1段	今	いま	[sound:今 いま.mp3]	この瞬間の時間		
nV$t3f$PF6	GRKD-Tegaki	GRKD-Tegaki::1段	自分	じぶん	[sound:自分 じぶん.mp3]	話し手本人を指す		
my~btT{:^*	GRKD-Tegaki	GRKD-Tegaki::1段	聞く	きく	[sound:聞く きく.mp3]	耳で音を感じ取る		
uc@CION$-E	GRKD-Tegaki	GRKD-Tegaki::1段	知る	しる	[sound:知る しる.mp3]	情報を理解し把握する		
he[03k.?v&	GRKD-Tegaki	GRKD-Tegaki::1段	人	ひと	[sound:人 ひと.mp3]	社会的な生き物の一種		
evZSdAuJDY	GRKD-Tegaki	GRKD-Tegaki::1段	中	なか	[sound:中 なか.mp3]	範囲の内部		
ghTx|G?gZw	GRKD-Tegaki	GRKD-Tegaki::1段	顔	かお	[sound:顔 かお.mp3]	頭部前面の表情のある部分		
Np3r(pS_77	GRKD-Tegaki	GRKD-Tegaki::1段	前	まえ	[sound:前 まえ.mp3]	正面方向の空間	1e6bc727-529c-11f1-8eda-00155d6b7ff9	
Kqa>c0l3Gn	GRKD-Tegaki	GRKD-Tegaki::1段	出る	でる	[sound:出る でる.mp3]	内部から外部へ移動する		
Gl[81(s~d=	GRKD-Tegaki	GRKD-Tegaki::1段	考える	かんがえる	[sound:考える かんがえる.mp3]	頭を働かせて論じる		
"E#cOSpA:Gu"	GRKD-Tegaki	GRKD-Tegaki::1段	彼女	かのじょ	[sound:彼女 かのじょ.mp3]	女性を指す三人称代名詞		
xS/MTLD@g.	GRKD-Tegaki	GRKD-Tegaki::1段	話	はなし	[sound:話 はなし.mp3]	言葉で交わす内容そのもの		
D*`/>4mfEV	GRKD-Tegaki	GRKD-Tegaki::1段	本当	ほんとう	[sound:本当 ほんとう.mp3]	偽りのない事実		
x4SiUI:_&6	GRKD-Tegaki	GRKD-Tegaki::1段	手	て	[sound:手 て.mp3]	腕の先にある把握器官		
r;d[@U}k6|	GRKD-Tegaki	GRKD-Tegaki::1段	待つ	まつ	[sound:待つ まつ.mp3]	人が来るのをじっとする		
o!{=@WY>~F	GRKD-Tegaki	GRKD-Tegaki::1段	言葉	ことば	[sound:言葉 ことば.mp3]	意思を伝えるための記号体系		
bK~U/>G7w2	GRKD-Tegaki	GRKD-Tegaki::1段	入る	はいる	[sound:入る はいる.mp3]	外から中へ移動する		
m)U*!>fq4?	GRKD-Tegaki	GRKD-Tegaki::1段	様	さま	[sound:様 さま.mp3]	相手を敬って呼ぶときの語		
vkcJ|)T3RU	GRKD-Tegaki	GRKD-Tegaki::1段	今日	きょう	[sound:今日 きょう.mp3]	現在のこの日		
m@t/G]_v}~	GRKD-Tegaki	GRKD-Tegaki::1段	声	こえ	[sound:声 こえ.mp3]	喉から発せられる音		
GX:!StPo30	GRKD-Tegaki	GRKD-Tegaki::1段	持つ	もつ	[sound:持つ もつ.mp3]	手に取って保持する		
wc^[Azq=1c	GRKD-Tegaki	GRKD-Tegaki::1段	目	め	[sound:目 め.mp3]	光を感じる視覚器官		
jX[cQJa!^a	GRKD-Tegaki	GRKD-Tegaki::1段	少し	すこし	[sound:少し すこし.mp3]	数量や程度が少ない		
O5&cz<9&7P	GRKD-Tegaki	GRKD-Tegaki::1段	違う	ちがう	[sound:違う ちがう.mp3]	比較して同一でない		
f:fP&eT:i2	GRKD-Tegaki	GRKD-Tegaki::1段	方	ほう	[sound:方 ほう.mp3]	向きや可能性を指し示す		
w5c4u~&EdV	GRKD-Tegaki	GRKD-Tegaki::1段	男	おとこ	[sound:男 おとこ.mp3]	女性でない性別の人		
jkJp>Mu&(s	GRKD-Tegaki	GRKD-Tegaki::1段	使う	つかう	[sound:使う つかう.mp3]	道具や手段として用いる		
y,q7{M3n+3	GRKD-Tegaki	GRKD-Tegaki::1段	時	とき	[sound:時 とき.mp3]	ある瞬間や期限を表す		
KQU+s3H2wh	GRKD-Tegaki	GRKD-Tegaki::1段	分かる	わかる	[sound:分かる わかる.mp3]	内容を理解する		
GH08qUE!iG	GRKD-Tegaki	GRKD-Tegaki::1段	僕	ぼく	[sound:僕 ぼく.mp3]	男性がよく使う一人称		
HA,q_{XV=K	GRKD-Tegaki	GRKD-Tegaki::1段	大丈夫	だいじょうぶ	[sound:大丈夫 だいじょうぶ.mp3]	問題がなく安全な様子		
JiE4=48svb	GRKD-Tegaki	GRKD-Tegaki::1段	彼	かれ	[sound:彼 かれ.mp3]	男性を指す三人称代名詞		
uivp4QYetf	GRKD-Tegaki	GRKD-Tegaki::1段	君	きみ	[sound:君 きみ.mp3]	相手を親しみ込めて呼ぶ		
n?4Nv.`Ke	GRKD-Tegaki	GRKD-Tegaki::1段	人間	にんげん	[sound:人間 にんげん.mp3]	社会を形成する霊長類		
e:BD)u8*m/	GRKD-Tegaki	GRKD-Tegaki::1段	同じ	おなじ	[sound:同じ おなじ.mp3]	二つ以上に差異がない		
zQ0j2A;.Kx	GRKD-Tegaki	GRKD-Tegaki::1段	部屋	へや	[sound:部屋 へや.mp3]	壁で区切られた室内空間		
eV&NA=H]WT	GRKD-Tegaki	GRKD-Tegaki::1段	悪い	わるい	[sound:悪い わるい.mp3]	道徳や状態が良くない		
K1~v=.*9HZ	GRKD-Tegaki	GRKD-Tegaki::1段	時間	じかん	[sound:時間 じかん.mp3]	過去から未来へ流れる概念		
s`iiuId>i_	GRKD-Tegaki	GRKD-Tegaki::1段	作る	つくる	[sound:作る つくる.mp3]	材料から新しく生み出す		
OSC//6}Cim	GRKD-Tegaki	GRKD-Tegaki::1段	家	いえ	[sound:家 いえ.mp3]	生活するための建造物		
p7vRpxe,8L	GRKD-Tegaki	GRKD-Tegaki::1段	感じる	かんじる	[sound:感じる かんじる.mp3]	刺激を五感で受け止める		
GXFbys(U5t	GRKD-Tegaki	GRKD-Tegaki::1段	上	うえ	[sound:上 うえ.mp3]	基準より高い位置		
z>PPw*mgkz	GRKD-Tegaki	GRKD-Tegaki::1段	強い	つよい	[sound:強い つよい.mp3]	力が大きく屈しない		
x,4cc8OafZ	GRKD-Tegaki	GRKD-Tegaki::1段	出す	だす	[sound:出す だす.mp3]	内にあるものを外に送る		
i!{f]G;l}L	GRKD-Tegaki	GRKD-Tegaki::1段	笑う	わらう	[sound:笑う わらう.mp3]	面白くて声を出す		
i<X{9FzSi/	GRKD-Tegaki	GRKD-Tegaki::1段	一緒に	いっしょに	[sound:一緒に いっしょに.mp3]	複数の者が同時に行う		
ut:ygaSba^	GRKD-Tegaki	GRKD-Tegaki::1段	好き	すき	[sound:好き すき.mp3]	心が惹かれて好ましい		
b<N-[p2klb	GRKD-Tegaki	GRKD-Tegaki::1段	力	ちから	[sound:力 ちから.mp3]	物体を動かす源の量		
zC)Ac:s|Wd	GRKD-Tegaki	GRKD-Tegaki::1段	世界	せかい	[sound:世界 せかい.mp3]	地球上の全ての地域		
pp=S45Q+a`	GRKD-Tegaki	GRKD-Tegaki::1段	相手	あいて	[sound:相手 あいて.mp3]	一緒に物事をする他者		
"go4NU#gvEr"	GRKD-Tegaki	GRKD-Tegaki::1段	姿	すがた	[sound:姿 すがた.mp3]	外から見える形状や様子		
zS2UYnnDnf	GRKD-Tegaki	GRKD-Tegaki::1段	死ぬ	しぬ	[sound:死ぬ しぬ.mp3]	生命活動が終わる		
Agt@WqfVb	GRKD-Tegaki	GRKD-Tegaki::1段	事	こと	[sound:事 こと.mp3]	具体的でない内容やできごと		
A2XJm=}2OE	GRKD-Tegaki	GRKD-Tegaki::1段	食べる	たべる	[sound:食べる たべる.mp3]	食物を口から体内に入れる		
EOpZLoPX<h	GRKD-Tegaki	GRKD-Tegaki::1段	場所	ばしょ	[sound:場所 ばしょ.mp3]	特定の位置や区域		
"iS8_%(#uG."	GRKD-Tegaki	GRKD-Tegaki::1段	早い	はやい	[sound:早い はやい.mp3]	時間的な速度が速い		
Fmag7Y+*Ae	GRKD-Tegaki	GRKD-Tegaki::1段	頭	あたま	[sound:頭 あたま.mp3]	体の一番上にある部分		
y[jNY+]&)!	GRKD-Tegaki	GRKD-Tegaki::1段	戻る	もどる	[sound:戻る もどる.mp3]	元の場所や状態に帰る		
vf8qWwi[:y	GRKD-Tegaki	GRKD-Tegaki::1段	二人	ふたり	[sound:二人 ふたり.mp3]	二つの人間の組み合わせ	3ae53286-5a07-11f1-9efc-00155d6b7ff9	
GEn^SsXb;:	GRKD-Tegaki	GRKD-Tegaki::1段	呼ぶ	よぶ	[sound:呼ぶ よぶ.mp3]	名前や声で相手を招く		
D>)8aQCm5q	GRKD-Tegaki	GRKD-Tegaki::1段	続ける	つづける	[sound:続ける つづける.mp3]	中断せずにそのままやる		
w|*t,_g{v|	GRKD-Tegaki	GRKD-Tegaki::1段	話す	はなす	[sound:話す はなす.mp3]	言葉を使って伝える		
Dl/?]l0tP)	GRKD-Tegaki	GRKD-Tegaki::1段	会う	あう	[sound:会う あう.mp3]	相手に面と向かって逢う		
hfJSlI.o~i	GRKD-Tegaki	GRKD-Tegaki::1段	必要	ひつよう	[sound:必要 ひつよう.mp3]	なくてはならないこと		
vg$*<=F]AG	GRKD-Tegaki	GRKD-Tegaki::1段	終わる	おわる	[sound:終わる おわる.mp3]	続いていたものが完了する		
